transaction_id,timestamp,sender_id,receiver_id,amount,transaction_type,merchant_id,device_id,ip_id,location,channel,is_fraud,fraud_type,scenario_id
TX_00002371,1705113859.535478,ACC_000203,ACC_000263,12553.16,p2p,None,DEV_000053,IP_000011,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002375,1705114096.9471161,ACC_000217,ACC_000263,5946.59,p2p,None,DEV_000058,IP_000248,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002373,1705114191.5889912,ACC_000473,ACC_000263,6188.01,p2p,None,DEV_000225,IP_000059,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00001298,1705114359.1436064,ACC_000081,ACC_000035,325.61,p2m,MERCH_00005,DEV_000236,IP_000035,domestic,qr_code,0,none,scenario_b
TX_00002374,1705114403.8409357,ACC_000447,ACC_000263,5504.27,p2p,None,DEV_000030,IP_000159,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002367,1705115149.7373667,ACC_000173,ACC_000263,6537.14,p2p,None,DEV_000333,IP_000281,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00001820,1705116337.0336838,ACC_000115,ACC_000483,292.37,p2m,MERCH_00036,DEV_000257,IP_000016,domestic,qr_code,0,none,scenario_b
TX_00000703,1705120437.2006092,ACC_000268,ACC_000044,505.28,p2p,None,DEV_000355,IP_000165,domestic,upi_app,0,none,scenario_a
TX_00002269,1705121109.4600952,ACC_000264,ACC_000107,63074.79,intermediary_transfer,None,DEV_000167,IP_000257,domestic,upi_app,1,basic_mule,scenario_d
TX_00002270,1705122125.846985,ACC_000107,ACC_000389,60551.79,intermediary_transfer,None,DEV_000005,IP_000010,domestic,upi_app,1,basic_mule,scenario_d
TX_00001751,1705123312.1136155,ACC_000391,ACC_000425,151.12,p2m,MERCH_00017,DEV_000053,IP_000258,domestic,qr_code,0,none,scenario_b
TX_00000717,1705123841.3591497,ACC_000175,ACC_000157,330.27,p2p,None,DEV_000198,IP_000047,domestic,web,0,none,scenario_a
TX_00002271,1705124106.635684,ACC_000389,ACC_000193,58028.8,intermediary_transfer,None,DEV_000005,IP_000010,domestic,upi_app,1,basic_mule,scenario_d
TX_00002272,1705124673.0850825,ACC_000193,ACC_000190,55505.81,atm_cashout,None,DEV_000005,IP_000010,domestic,upi_app,1,basic_mule,scenario_d
TX_00001726,1705125097.7555768,ACC_000111,ACC_000110,7844.4,merchant_settlement,MERCH_00011,DEV_000233,IP_000035,domestic,web,0,none,scenario_b
TX_00000113,1705125194.7325158,ACC_000306,ACC_000491,260.45,p2p,None,DEV_000038,IP_000244,domestic,qr_code,0,none,scenario_a
TX_00001076,1705131293.5576804,ACC_000283,ACC_000365,1319.05,p2p,None,DEV_000182,IP_000124,domestic,qr_code,0,none,scenario_a
TX_00000169,1705137123.3251095,ACC_000287,ACC_000094,148.06,p2p,None,DEV_000389,IP_000073,domestic,upi_app,0,none,scenario_a
TX_00001883,1705138069.3055108,ACC_000029,ACC_000412,2473.06,merchant_settlement,MERCH_00042,DEV_000397,IP_000059,domestic,web,0,none,scenario_b
TX_00000026,1705138264.3432226,ACC_000139,ACC_000065,1113.37,p2p,None,DEV_000079,IP_000259,domestic,qr_code,0,none,scenario_a
TX_00000088,1705139368.1996531,ACC_000127,ACC_000407,445.56,p2p,None,DEV_000261,IP_000095,domestic,qr_code,0,none,scenario_a
TX_00000886,1705140433.2610774,ACC_000303,ACC_000498,539.25,p2p,None,DEV_000391,IP_000236,domestic,qr_code,0,none,scenario_a
TX_00000195,1705140908.32539,ACC_000059,ACC_000444,1302.37,p2p,None,DEV_000137,IP_000298,domestic,web,0,none,scenario_a
TX_00000010,1705141765.0346248,ACC_000458,ACC_000146,1155.62,p2p,None,DEV_000325,IP_000096,domestic,upi_app,0,none,scenario_a
TX_00000218,1705142344.4330392,ACC_000043,ACC_000037,719.16,p2p,None,DEV_000352,IP_000092,domestic,web,0,none,scenario_a
TX_00000538,1705145213.216419,ACC_000193,ACC_000237,388.81,p2p,None,DEV_000204,IP_000025,domestic,upi_app,0,none,scenario_a
TX_00000627,1705146601.1370685,ACC_000145,ACC_000408,576.81,p2p,None,DEV_000242,IP_000248,domestic,qr_code,0,none,scenario_a
TX_00000989,1705146663.9656203,ACC_000085,ACC_000012,200.76,p2p,None,DEV_000093,IP_000293,domestic,upi_app,0,none,scenario_a
TX_00000626,1705148478.7138016,ACC_000290,ACC_000217,815.37,p2p,None,DEV_000299,IP_000281,domestic,qr_code,0,none,scenario_a
TX_00001860,1705148715.7155914,ACC_000497,ACC_000029,103.03,p2m,MERCH_00042,DEV_000020,IP_000090,domestic,qr_code,0,none,scenario_b
TX_00001691,1705150212.8108287,ACC_000164,ACC_000111,171.39,p2m,MERCH_00011,DEV_000359,IP_000182,domestic,qr_code,0,none,scenario_b
TX_00000936,1705150517.5956097,ACC_000333,ACC_000191,582.15,p2p,None,DEV_000379,IP_000253,domestic,web,0,none,scenario_a
TX_00000783,1705150632.0433416,ACC_000179,ACC_000312,1511.5,p2p,None,DEV_000124,IP_000291,domestic,upi_app,0,none,scenario_a
TX_00000827,1705151175.1713095,ACC_000064,ACC_000162,550.59,p2p,None,DEV_000266,IP_000241,domestic,web,0,none,scenario_a
TX_00001772,1705151637.5636919,ACC_000483,ACC_000425,112.8,p2m,MERCH_00017,DEV_000320,IP_000012,domestic,qr_code,0,none,scenario_b
TX_00001214,1705152926.6169116,ACC_000086,ACC_000186,87.67,p2m,MERCH_00041,DEV_000388,IP_000147,domestic,qr_code,0,none,scenario_b
TX_00000091,1705154511.1475945,ACC_000224,ACC_000103,1039.86,p2p,None,DEV_000345,IP_000048,domestic,upi_app,0,none,scenario_a
TX_00000446,1705155555.5629966,ACC_000420,ACC_000160,228.47,p2p,None,DEV_000267,IP_000102,domestic,web,0,none,scenario_a
TX_00001201,1705157738.0790832,ACC_000187,ACC_000009,45.48,p2m,MERCH_00019,DEV_000262,IP_000241,domestic,qr_code,0,none,scenario_b
TX_00001513,1705158433.692406,ACC_000117,ACC_000336,203.7,p2m,MERCH_00001,DEV_000365,IP_000016,domestic,qr_code,0,none,scenario_b
TX_00001446,1705159076.3939798,ACC_000325,ACC_000350,127.26,p2m,MERCH_00009,DEV_000202,IP_000146,domestic,qr_code,0,none,scenario_b
TX_00000744,1705160367.4026225,ACC_000110,ACC_000411,956.83,p2p,None,DEV_000229,IP_000028,domestic,upi_app,0,none,scenario_a
TX_00000256,1705161890.9789326,ACC_000431,ACC_000194,453.74,p2p,None,DEV_000156,IP_000168,domestic,upi_app,0,none,scenario_a
TX_00000956,1705161905.2438512,ACC_000342,ACC_000439,257.74,p2p,None,DEV_000080,IP_000088,domestic,web,0,none,scenario_a
TX_00001097,1705162294.8833766,ACC_000310,ACC_000373,454.25,p2p,None,DEV_000360,IP_000224,domestic,web,0,none,scenario_a
TX_00000661,1705164138.1900544,ACC_000475,ACC_000118,1249.99,p2p,None,DEV_000329,IP_000009,domestic,web,0,none,scenario_a
TX_00001551,1705164409.0074165,ACC_000231,ACC_000400,119.73,p2m,MERCH_00003,DEV_000227,IP_000117,domestic,qr_code,0,none,scenario_b
TX_00001464,1705167120.5419948,ACC_000350,ACC_000121,2000.0,merchant_settlement,MERCH_00009,DEV_000041,IP_000141,domestic,web,0,none,scenario_b
TX_00001704,1705168970.7347107,ACC_000259,ACC_000111,68.02,p2m,MERCH_00011,DEV_000114,IP_000195,domestic,qr_code,0,none,scenario_b
TX_00000501,1705169511.3048344,ACC_000067,ACC_000394,802.46,p2p,None,DEV_000258,IP_000180,domestic,web,0,none,scenario_a
TX_00001771,1705169738.5119696,ACC_000033,ACC_000425,100.62,p2m,MERCH_00017,DEV_000294,IP_000093,domestic,qr_code,0,none,scenario_b
TX_00001722,1705169828.479633,ACC_000111,ACC_000290,2727.73,merchant_settlement,MERCH_00011,DEV_000332,IP_000210,domestic,web,0,none,scenario_b
TX_00001510,1705171026.1506417,ACC_000055,ACC_000336,110.78,p2m,MERCH_00001,DEV_000364,IP_000183,domestic,qr_code,0,none,scenario_b
TX_00000974,1705171231.3461406,ACC_000464,ACC_000156,526.3,p2p,None,DEV_000031,IP_000058,domestic,upi_app,0,none,scenario_a
TX_00000202,1705172618.9488497,ACC_000326,ACC_000201,805.03,p2p,None,DEV_000187,IP_000039,domestic,upi_app,0,none,scenario_a
TX_00000219,1705173895.776789,ACC_000219,ACC_000261,209.86,p2p,None,DEV_000318,IP_000234,domestic,upi_app,0,none,scenario_a
TX_00000516,1705175924.5028412,ACC_000484,ACC_000403,4110.22,p2p,None,DEV_000289,IP_000298,domestic,web,0,none,scenario_a
TX_00001826,1705176247.2339175,ACC_000483,ACC_000421,2009.25,merchant_settlement,MERCH_00036,DEV_000285,IP_000254,domestic,web,0,none,scenario_b
TX_00001784,1705176433.7890224,ACC_000227,ACC_000483,59.03,p2m,MERCH_00036,DEV_000327,IP_000261,domestic,qr_code,0,none,scenario_b
TX_00001581,1705177125.7307608,ACC_000000,ACC_000085,273.78,p2m,MERCH_00007,DEV_000300,IP_000202,domestic,qr_code,0,none,scenario_b
TX_00001557,1705177557.8910527,ACC_000093,ACC_000400,429.38,p2m,MERCH_00003,DEV_000323,IP_000114,domestic,qr_code,0,none,scenario_b
TX_00000232,1705177657.771094,ACC_000287,ACC_000318,540.79,p2p,None,DEV_000075,IP_000159,domestic,qr_code,0,none,scenario_a
TX_00000878,1705178229.875865,ACC_000078,ACC_000301,2135.02,p2p,None,DEV_000059,IP_000101,domestic,web,0,none,scenario_a
TX_00001289,1705178253.0330403,ACC_000431,ACC_000035,498.13,p2m,MERCH_00005,DEV_000011,IP_000150,domestic,qr_code,0,none,scenario_b
TX_00001071,1705180105.995726,ACC_000238,ACC_000069,684.11,p2p,None,DEV_000187,IP_000039,domestic,web,0,none,scenario_a
TX_00000791,1705180416.7629697,ACC_000068,ACC_000463,896.73,p2p,None,DEV_000348,IP_000256,domestic,upi_app,0,none,scenario_a
TX_00000655,1705180770.5177035,ACC_000458,ACC_000017,2059.23,p2p,None,DEV_000138,IP_000043,domestic,web,0,none,scenario_a
TX_00000357,1705182059.7900562,ACC_000353,ACC_000063,606.06,p2p,None,DEV_000081,IP_000260,domestic,web,0,none,scenario_a
TX_00001819,1705183371.3891554,ACC_000340,ACC_000483,117.54,p2m,MERCH_00036,DEV_000141,IP_000124,domestic,qr_code,0,none,scenario_b
TX_00001549,1705183394.669465,ACC_000357,ACC_000400,145.3,p2m,MERCH_00003,DEV_000076,IP_000251,domestic,qr_code,0,none,scenario_b
TX_00000029,1705183603.1157625,ACC_000361,ACC_000070,798.38,p2p,None,DEV_000186,IP_000190,domestic,qr_code,0,none,scenario_a
TX_00002380,1705185333.6363933,ACC_000197,ACC_000223,10963.42,p2p,None,DEV_000050,IP_000119,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00000463,1705185674.4304528,ACC_000240,ACC_000130,982.7,p2p,None,DEV_000035,IP_000094,domestic,upi_app,0,none,scenario_a
TX_00002379,1705185680.7013052,ACC_000368,ACC_000223,9797.72,p2p,None,DEV_000122,IP_000007,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002386,1705185785.1943123,ACC_000465,ACC_000223,5684.53,p2p,None,DEV_000216,IP_000250,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002384,1705186331.5392005,ACC_000080,ACC_000223,4233.32,p2p,None,DEV_000136,IP_000290,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002377,1705186367.3560538,ACC_000403,ACC_000223,6147.92,p2p,None,DEV_000247,IP_000137,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002382,1705187515.9230745,ACC_000219,ACC_000223,7426.11,p2p,None,DEV_000147,IP_000098,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002381,1705187756.4329128,ACC_000169,ACC_000223,6261.05,p2p,None,DEV_000312,IP_000129,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002378,1705187794.2388337,ACC_000172,ACC_000223,11483.47,p2p,None,DEV_000038,IP_000185,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002385,1705187816.947274,ACC_000493,ACC_000223,10318.62,p2p,None,DEV_000229,IP_000007,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002383,1705187869.3417618,ACC_000431,ACC_000223,5411.73,p2p,None,DEV_000204,IP_000089,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00001700,1705188420.1869516,ACC_000336,ACC_000111,112.72,p2m,MERCH_00011,DEV_000289,IP_000257,domestic,qr_code,0,none,scenario_b
TX_00001138,1705191256.5760002,ACC_000368,ACC_000135,63.06,p2m,MERCH_00028,DEV_000199,IP_000121,domestic,qr_code,0,none,scenario_b
TX_00001524,1705191561.5884576,ACC_000033,ACC_000400,272.51,p2m,MERCH_00003,DEV_000298,IP_000059,domestic,qr_code,0,none,scenario_b
TX_00001754,1705192378.455159,ACC_000480,ACC_000425,348.73,p2m,MERCH_00017,DEV_000051,IP_000068,domestic,qr_code,0,none,scenario_b
TX_00001421,1705197448.393916,ACC_000220,ACC_000350,170.84,p2m,MERCH_00009,DEV_000344,IP_000194,domestic,qr_code,0,none,scenario_b
TX_00001251,1705197984.1895843,ACC_000043,ACC_000186,75.78,p2m,MERCH_00041,DEV_000029,IP_000040,domestic,qr_code,0,none,scenario_b
TX_00001320,1705203578.3592377,ACC_000403,ACC_000099,58.83,p2m,MERCH_00044,DEV_000008,IP_000293,domestic,qr_code,0,none,scenario_b
TX_00000445,1705203989.9088075,ACC_000178,ACC_000328,230.7,p2p,None,DEV_000146,IP_000105,domestic,upi_app,0,none,scenario_a
TX_00001739,1705204717.7720559,ACC_000271,ACC_000425,276.72,p2m,MERCH_00017,DEV_000296,IP_000011,domestic,qr_code,0,none,scenario_b
TX_00001227,1705209256.5170991,ACC_000475,ACC_000186,144.38,p2m,MERCH_00041,DEV_000312,IP_000074,domestic,qr_code,0,none,scenario_b
TX_00001260,1705213417.7510371,ACC_000186,ACC_000493,9644.99,merchant_settlement,MERCH_00041,DEV_000196,IP_000157,domestic,web,0,none,scenario_b
TX_00000925,1705218740.915046,ACC_000175,ACC_000017,451.24,p2p,None,DEV_000286,IP_000114,domestic,qr_code,0,none,scenario_a
TX_00000765,1705219093.50503,ACC_000097,ACC_000269,279.47,p2p,None,DEV_000261,IP_000034,domestic,qr_code,0,none,scenario_a
TX_00001573,1705219155.889528,ACC_000400,ACC_000004,2242.16,merchant_settlement,MERCH_00003,DEV_000092,IP_000066,domestic,web,0,none,scenario_b
TX_00000481,1705220023.1141562,ACC_000214,ACC_000071,521.19,p2p,None,DEV_000352,IP_000158,domestic,web,0,none,scenario_a
TX_00001377,1705224141.7796466,ACC_000096,ACC_000377,134.95,p2m,MERCH_00037,DEV_000297,IP_000036,domestic,qr_code,0,none,scenario_b
TX_00001163,1705225679.6654983,ACC_000234,ACC_000009,76.84,p2m,MERCH_00019,DEV_000065,IP_000092,domestic,qr_code,0,none,scenario_b
TX_00000347,1705225836.4118147,ACC_000285,ACC_000365,1535.85,p2p,None,DEV_000011,IP_000142,domestic,web,0,none,scenario_a
TX_00000131,1705226426.1906579,ACC_000291,ACC_000305,684.61,p2p,None,DEV_000274,IP_000163,domestic,upi_app,0,none,scenario_a
TX_00000419,1705227636.4890118,ACC_000425,ACC_000037,184.01,p2p,None,DEV_000209,IP_000149,domestic,qr_code,0,none,scenario_a
TX_00000821,1705227958.1987226,ACC_000068,ACC_000170,914.51,p2p,None,DEV_000197,IP_000178,domestic,upi_app,0,none,scenario_a
TX_00000175,1705229683.4224346,ACC_000150,ACC_000272,766.48,p2p,None,DEV_000182,IP_000258,domestic,web,0,none,scenario_a
TX_00001685,1705230272.3496518,ACC_000279,ACC_000111,156.64,p2m,MERCH_00011,DEV_000321,IP_000039,domestic,qr_code,0,none,scenario_b
TX_00000437,1705230420.2199402,ACC_000068,ACC_000165,220.32,p2p,None,DEV_000345,IP_000194,domestic,web,0,none,scenario_a
TX_00001136,1705231249.4094481,ACC_000470,ACC_000135,317.85,p2m,MERCH_00028,DEV_000291,IP_000093,domestic,qr_code,0,none,scenario_b
TX_00000833,1705232121.9600089,ACC_000291,ACC_000446,226.91,p2p,None,DEV_000080,IP_000106,domestic,web,0,none,scenario_a
TX_00001528,1705233688.0137026,ACC_000318,ACC_000400,141.5,p2m,MERCH_00003,DEV_000114,IP_000285,domestic,qr_code,0,none,scenario_b
TX_00002847,1705234494.339134,ACC_000250,ACC_000021,40000.0,p2p,None,DEV_000061,IP_000240,domestic,upi_app,1,camouflage_mule,scenario_h
TX_00001422,1705234755.488053,ACC_000471,ACC_000350,197.16,p2m,MERCH_00009,DEV_000177,IP_000093,domestic,qr_code,0,none,scenario_b
TX_00002848,1705234794.339134,ACC_000021,ACC_000111,377.04,p2m,MERCH_00011,DEV_000370,IP_000180,domestic,qr_code,1,camouflage_mule,scenario_h
TX_00001378,1705234825.116214,ACC_000167,ACC_000377,602.81,p2m,MERCH_00037,DEV_000222,IP_000042,domestic,qr_code,0,none,scenario_b
TX_00002849,1705235094.339134,ACC_000021,ACC_000111,442.26,p2m,MERCH_00011,DEV_000226,IP_000139,domestic,qr_code,1,camouflage_mule,scenario_h
TX_00000038,1705235766.8777237,ACC_000483,ACC_000428,85.34,p2p,None,DEV_000191,IP_000049,domestic,web,0,none,scenario_a
TX_00002850,1705236294.339134,ACC_000021,ACC_000133,38500.0,intermediary_transfer,None,DEV_000166,IP_000011,domestic,upi_app,1,camouflage_mule,scenario_h
TX_00000613,1705238450.6141896,ACC_000205,ACC_000029,205.88,p2p,None,DEV_000260,IP_000093,domestic,qr_code,0,none,scenario_a
TX_00000266,1705238652.441885,ACC_000259,ACC_000428,351.24,p2p,None,DEV_000106,IP_000291,domestic,web,0,none,scenario_a
TX_00000531,1705241044.406612,ACC_000012,ACC_000260,1035.98,p2p,None,DEV_000373,IP_000244,domestic,qr_code,0,none,scenario_a
TX_00000975,1705241819.6594841,ACC_000092,ACC_000361,651.64,p2p,None,DEV_000318,IP_000051,domestic,upi_app,0,none,scenario_a
TX_00001057,1705242565.150593,ACC_000435,ACC_000178,1924.11,p2p,None,DEV_000024,IP_000123,domestic,qr_code,0,none,scenario_a
TX_00000759,1705243378.5226955,ACC_000301,ACC_000367,234.44,p2p,None,DEV_000313,IP_000128,domestic,qr_code,0,none,scenario_a
TX_00000051,1705244543.2974563,ACC_000011,ACC_000332,742.92,p2p,None,DEV_000057,IP_000256,domestic,qr_code,0,none,scenario_a
TX_00000084,1705244689.088336,ACC_000041,ACC_000033,1064.02,p2p,None,DEV_000168,IP_000266,domestic,qr_code,0,none,scenario_a
TX_00000408,1705245484.8084717,ACC_000235,ACC_000299,281.4,p2p,None,DEV_000116,IP_000145,domestic,upi_app,0,none,scenario_a
TX_00001635,1705245752.2903588,ACC_000103,ACC_000269,85.28,p2m,MERCH_00021,DEV_000278,IP_000269,domestic,qr_code,0,none,scenario_b
TX_00000371,1705245967.8947163,ACC_000267,ACC_000055,1830.1,p2p,None,DEV_000279,IP_000158,domestic,upi_app,0,none,scenario_a
TX_00000830,1705247737.19893,ACC_000262,ACC_000385,465.24,p2p,None,DEV_000192,IP_000131,domestic,qr_code,0,none,scenario_a
TX_00000442,1705248343.5199294,ACC_000199,ACC_000457,256.62,p2p,None,DEV_000321,IP_000018,domestic,upi_app,0,none,scenario_a
TX_00001575,1705249158.987738,ACC_000432,ACC_000085,160.81,p2m,MERCH_00007,DEV_000279,IP_000048,domestic,qr_code,0,none,scenario_b
TX_00001862,1705249917.2265966,ACC_000351,ACC_000029,165.61,p2m,MERCH_00042,DEV_000225,IP_000200,domestic,qr_code,0,none,scenario_b
TX_00000106,1705250788.3843324,ACC_000322,ACC_000189,605.41,p2p,None,DEV_000041,IP_000233,domestic,qr_code,0,none,scenario_a
TX_00000500,1705251377.3670595,ACC_000155,ACC_000476,549.18,p2p,None,DEV_000234,IP_000062,domestic,upi_app,0,none,scenario_a
TX_00000344,1705251467.3632386,ACC_000110,ACC_000175,166.05,p2p,None,DEV_000154,IP_000161,domestic,qr_code,0,none,scenario_a
TX_00000260,1705251506.4363034,ACC_000342,ACC_000496,2638.29,p2p,None,DEV_000245,IP_000104,domestic,upi_app,0,none,scenario_a
TX_00000314,1705252715.9586647,ACC_000403,ACC_000254,724.65,p2p,None,DEV_000069,IP_000184,domestic,upi_app,0,none,scenario_a
TX_00000949,1705252945.1989353,ACC_000384,ACC_000228,200.63,p2p,None,DEV_000380,IP_000117,domestic,qr_code,0,none,scenario_a
TX_00000807,1705255882.691405,ACC_000472,ACC_000298,1582.85,p2p,None,DEV_000117,IP_000209,domestic,upi_app,0,none,scenario_a
TX_00000167,1705255973.9280922,ACC_000034,ACC_000142,1045.62,p2p,None,DEV_000276,IP_000173,domestic,upi_app,0,none,scenario_a
TX_00000154,1705258541.9693475,ACC_000209,ACC_000102,573.2,p2p,None,DEV_000247,IP_000122,domestic,upi_app,0,none,scenario_a
TX_00000405,1705259076.6353915,ACC_000080,ACC_000095,687.43,p2p,None,DEV_000141,IP_000186,domestic,qr_code,0,none,scenario_a
TX_00000192,1705260520.7008672,ACC_000029,ACC_000465,1900.02,p2p,None,DEV_000355,IP_000249,domestic,qr_code,0,none,scenario_a
TX_00000249,1705261346.790928,ACC_000212,ACC_000016,2584.45,p2p,None,DEV_000099,IP_000100,domestic,web,0,none,scenario_a
TX_00000376,1705262282.0807168,ACC_000103,ACC_000443,2289.72,p2p,None,DEV_000246,IP_000059,domestic,upi_app,0,none,scenario_a
TX_00001150,1705263557.4509943,ACC_000135,ACC_000235,2000.0,merchant_settlement,MERCH_00028,DEV_000064,IP_000032,domestic,web,0,none,scenario_b
TX_00001133,1705263730.3571627,ACC_000111,ACC_000135,199.53,p2m,MERCH_00028,DEV_000046,IP_000116,domestic,qr_code,0,none,scenario_b
TX_00001743,1705266021.210612,ACC_000260,ACC_000425,175.72,p2m,MERCH_00017,DEV_000100,IP_000026,domestic,qr_code,0,none,scenario_b
TX_00001597,1705268502.745675,ACC_000480,ACC_000085,158.92,p2m,MERCH_00007,DEV_000393,IP_000119,domestic,qr_code,0,none,scenario_b
TX_00000993,1705269551.239604,ACC_000113,ACC_000185,418.25,p2p,None,DEV_000277,IP_000184,domestic,upi_app,0,none,scenario_a
TX_00001610,1705272434.83803,ACC_000372,ACC_000085,116.24,p2m,MERCH_00007,DEV_000312,IP_000186,domestic,qr_code,0,none,scenario_b
TX_00002245,1705276211.301274,ACC_000056,ACC_000053,34674.69,intermediary_transfer,None,DEV_000120,IP_000105,domestic,upi_app,1,basic_mule,scenario_d
TX_00002246,1705276761.561077,ACC_000053,ACC_000297,33287.7,intermediary_transfer,None,DEV_000035,IP_000010,domestic,upi_app,1,basic_mule,scenario_d
TX_00002247,1705277331.1684816,ACC_000297,ACC_000101,31900.71,intermediary_transfer,None,DEV_000035,IP_000010,domestic,upi_app,1,basic_mule,scenario_d
TX_00002248,1705277640.6312864,ACC_000101,ACC_000268,30513.73,atm_cashout,None,DEV_000035,IP_000010,domestic,upi_app,1,basic_mule,scenario_d
TX_00002233,1705279795.8622208,ACC_000454,ACC_000067,45438.87,intermediary_transfer,None,DEV_000155,IP_000050,domestic,upi_app,1,basic_mule,scenario_d
TX_00000777,1705280251.140365,ACC_000353,ACC_000440,1136.67,p2p,None,DEV_000243,IP_000179,domestic,web,0,none,scenario_a
TX_00002234,1705280892.8554492,ACC_000067,ACC_000344,43621.31,intermediary_transfer,None,DEV_000008,IP_000013,domestic,upi_app,1,basic_mule,scenario_d
TX_00002235,1705283055.9675972,ACC_000344,ACC_000390,41803.76,intermediary_transfer,None,DEV_000008,IP_000013,domestic,upi_app,1,basic_mule,scenario_d
TX_00002236,1705284100.7709703,ACC_000390,ACC_000164,39986.2,atm_cashout,None,DEV_000008,IP_000013,domestic,upi_app,1,basic_mule,scenario_d
TX_00001586,1705284921.7718995,ACC_000388,ACC_000085,96.11,p2m,MERCH_00007,DEV_000001,IP_000181,domestic,qr_code,0,none,scenario_b
TX_00001198,1705284939.271788,ACC_000067,ACC_000009,205.78,p2m,MERCH_00019,DEV_000298,IP_000159,domestic,qr_code,0,none,scenario_b
TX_00001815,1705286053.207825,ACC_000383,ACC_000483,106.63,p2m,MERCH_00036,DEV_000207,IP_000238,domestic,qr_code,0,none,scenario_b
TX_00001401,1705288763.851961,ACC_000102,ACC_000377,60.29,p2m,MERCH_00037,DEV_000199,IP_000214,domestic,qr_code,0,none,scenario_b
TX_00000179,1705291378.7622423,ACC_000253,ACC_000400,3959.15,p2p,None,DEV_000090,IP_000122,domestic,web,0,none,scenario_a
TX_00001655,1705296877.0972004,ACC_000051,ACC_000269,224.52,p2m,MERCH_00021,DEV_000263,IP_000159,domestic,qr_code,0,none,scenario_b
TX_00001863,1705297942.867008,ACC_000238,ACC_000029,164.81,p2m,MERCH_00042,DEV_000176,IP_000122,domestic,qr_code,0,none,scenario_b
TX_00000183,1705299522.2354589,ACC_000366,ACC_000296,2102.67,p2p,None,DEV_000358,IP_000084,domestic,web,0,none,scenario_a
TX_00001431,1705301252.3891242,ACC_000207,ACC_000350,82.59,p2m,MERCH_00009,DEV_000166,IP_000235,domestic,qr_code,0,none,scenario_b
TX_00001186,1705302034.7243085,ACC_000474,ACC_000009,54.54,p2m,MERCH_00019,DEV_000020,IP_000053,domestic,qr_code,0,none,scenario_b
TX_00001609,1705302411.1547682,ACC_000037,ACC_000085,157.62,p2m,MERCH_00007,DEV_000134,IP_000118,domestic,qr_code,0,none,scenario_b
TX_00000478,1705302539.6441388,ACC_000103,ACC_000000,2765.51,p2p,None,DEV_000285,IP_000263,domestic,web,0,none,scenario_a
TX_00001768,1705306509.479206,ACC_000017,ACC_000425,23.34,p2m,MERCH_00017,DEV_000204,IP_000152,domestic,qr_code,0,none,scenario_b
TX_00000649,1705307792.5623295,ACC_000458,ACC_000070,361.95,p2p,None,DEV_000393,IP_000226,domestic,qr_code,0,none,scenario_a
TX_00000602,1705307903.821378,ACC_000415,ACC_000054,2393.95,p2p,None,DEV_000176,IP_000156,domestic,upi_app,0,none,scenario_a
TX_00001711,1705308856.262393,ACC_000346,ACC_000111,192.3,p2m,MERCH_00011,DEV_000344,IP_000018,domestic,qr_code,0,none,scenario_b
TX_00000093,1705312151.156309,ACC_000298,ACC_000121,200.88,p2p,None,DEV_000019,IP_000148,domestic,web,0,none,scenario_a
TX_00001537,1705312363.0221097,ACC_000312,ACC_000400,128.63,p2m,MERCH_00003,DEV_000299,IP_000092,domestic,qr_code,0,none,scenario_b
TX_00000151,1705313330.4531434,ACC_000386,ACC_000323,1086.13,p2p,None,DEV_000023,IP_000102,domestic,upi_app,0,none,scenario_a
TX_00000212,1705316149.467304,ACC_000467,ACC_000414,531.4,p2p,None,DEV_000022,IP_000135,domestic,web,0,none,scenario_a
TX_00000511,1705316567.702477,ACC_000213,ACC_000127,915.33,p2p,None,DEV_000215,IP_000098,domestic,web,0,none,scenario_a
TX_00000320,1705316568.616445,ACC_000043,ACC_000201,808.96,p2p,None,DEV_000035,IP_000111,domestic,web,0,none,scenario_a
TX_00000300,1705316966.3660152,ACC_000027,ACC_000345,688.22,p2p,None,DEV_000128,IP_000276,domestic,qr_code,0,none,scenario_a
TX_00000505,1705318534.1798003,ACC_000074,ACC_000310,2087.72,p2p,None,DEV_000122,IP_000094,domestic,qr_code,0,none,scenario_a
TX_00001426,1705320702.2205467,ACC_000439,ACC_000350,371.1,p2m,MERCH_00009,DEV_000255,IP_000253,domestic,qr_code,0,none,scenario_b
TX_00002783,1705321624.9729347,ACC_000429,ACC_000173,40000.0,p2p,None,DEV_000348,IP_000051,domestic,upi_app,1,camouflage_mule,scenario_h
